ORDER_ID,USER_ID,PROMO_ID,ORDER_DATE,ORDER_SEQ,REDEMPTION_DATE,VALIDITY_TILL_DATE,ORDER_STAUS
OID001989,R00758,1136,05-08-2020,2,05-08-2020,18-11-2022,ACTIVE
OID001990,R03490,8731,05-08-2020,2,05-08-2020,13-05-2022,ACTIVE
OID001991,R03881,6705,05-08-2020,2,05-08-2020,20-09-2022,ACTIVE
OID001992,R01724,1136,05-08-2020,2,05-08-2020,26-08-2022,ACTIVE
OID001993,R04491,6306,05-08-2020,2,05-08-2020,30-06-2021,ACTIVE
OID001994,R03007,8731,05-08-2020,2,05-08-2020,20-09-2022,ACTIVE
OID001995,E00595,8731,05-08-2020,1,05-08-2020,13-04-2021,CLOSED
OID001996,E03359,9999,05-08-2020,1,,06-03-2021,CLOSED
OID001997,E04417,9999,05-08-2020,1,,07-03-2021,CLOSED
OID001998,R00703,9999,05-08-2020,1,,15-04-2021,CLOSED
OID001999,E03849,5101,06-08-2020,1,06-08-2020,24-04-2021,CLOSED
OID002000,E04639,9999,06-08-2020,1,,01-04-2021,CLOSED
OID002001,E02857,9999,06-08-2020,1,,19-04-2021,CLOSED
OID002002,R03240,6705,07-08-2020,2,07-08-2020,17-03-2022,ACTIVE
OID002003,E03344,8434,07-08-2020,1,07-08-2020,30-04-2021,CLOSED
OID002004,E01712,9999,07-08-2020,1,,20-04-2021,CLOSED
OID002005,E02992,9999,07-08-2020,1,,20-05-2021,CLOSED
OID002006,R00386,9999,07-08-2020,1,,02-03-2021,CLOSED
OID002007,E01432,2949,08-08-2020,2,08-08-2020,07-01-2023,ACTIVE
OID002008,R04222,6705,08-08-2020,2,08-08-2020,02-12-2022,ACTIVE
OID002009,R03064,2949,08-08-2020,2,08-08-2020,23-12-2022,ACTIVE
OID002010,R02033,1817,08-08-2020,2,08-08-2020,02-09-2022,ACTIVE
OID002011,E04903,8731,08-08-2020,1,08-08-2020,12-05-2021,CLOSED
OID002012,E03423,9999,08-08-2020,1,,07-04-2021,CLOSED
OID002013,E04444,9999,08-08-2020,1,,02-03-2021,CLOSED
OID002014,R01508,5073,09-08-2020,2,09-08-2020,15-09-2022,ACTIVE
OID002015,E04037,9999,09-08-2020,1,,22-04-2021,CLOSED
OID002016,E02024,5101,10-08-2020,2,10-08-2020,04-05-2022,ACTIVE
OID002017,R04871,2949,10-08-2020,2,10-08-2020,10-10-2021,ACTIVE
OID002018,R00842,5073,10-08-2020,2,10-08-2020,11-05-2022,ACTIVE
OID002019,R01396,5073,10-08-2020,2,10-08-2020,05-09-2021,ACTIVE
OID002020,R02035,8731,10-08-2020,2,10-08-2020,10-05-2022,ACTIVE
OID002021,R01108,7139,10-08-2020,2,10-08-2020,16-11-2021,ACTIVE
OID002022,E03778,9999,10-08-2020,1,,03-06-2021,CLOSED
OID002023,R02331,9999,10-08-2020,1,,13-06-2021,CLOSED
OID002024,R03578,9999,10-08-2020,1,,15-03-2021,CLOSED
OID002025,E04917,5073,11-08-2020,2,11-08-2020,05-11-2022,ACTIVE
OID002026,R03615,1817,11-08-2020,2,11-08-2020,04-02-2022,ACTIVE
OID002027,E03901,9999,11-08-2020,1,,24-04-2021,CLOSED
OID002028,E02063,9999,11-08-2020,1,,23-05-2021,CLOSED
OID002029,E04163,9999,11-08-2020,1,,18-04-2021,CLOSED
OID002030,E00880,9999,11-08-2020,1,,22-05-2021,CLOSED
OID002031,R02417,9999,11-08-2020,1,,24-03-2021,CLOSED
OID002032,R03296,8434,12-08-2020,2,12-08-2020,10-02-2022,ACTIVE
OID002033,E00415,5073,12-08-2020,1,12-08-2020,19-05-2021,CLOSED
OID002034,E00527,8434,12-08-2020,1,12-08-2020,28-04-2021,CLOSED
OID002035,E04359,9999,12-08-2020,1,,23-04-2021,CLOSED
OID002036,E02147,9999,12-08-2020,1,,11-04-2021,CLOSED
OID002037,E03591,9999,12-08-2020,1,,22-06-2021,CLOSED
OID002038,E01668,9999,12-08-2020,1,,11-05-2021,CLOSED
OID002039,R00929,9999,12-08-2020,1,,05-06-2021,CLOSED
OID002040,R04290,1817,13-08-2020,2,13-08-2020,30-08-2022,ACTIVE
OID002041,R03090,5073,13-08-2020,2,13-08-2020,21-09-2021,ACTIVE
OID002042,R02274,1136,13-08-2020,2,13-08-2020,11-08-2021,ACTIVE
OID002043,R02889,5073,13-08-2020,2,13-08-2020,15-12-2022,ACTIVE
OID002044,E00402,2949,13-08-2020,1,13-08-2020,30-03-2021,CLOSED
OID002045,E00976,9999,13-08-2020,1,,24-04-2021,CLOSED
OID002046,R02572,9999,13-08-2020,1,,28-04-2021,CLOSED
OID002047,E00972,1817,14-08-2020,2,14-08-2020,02-12-2021,ACTIVE
OID002048,E03956,1817,14-08-2020,2,14-08-2020,08-11-2022,ACTIVE
OID002049,R02072,2949,14-08-2020,2,14-08-2020,05-12-2022,ACTIVE
OID002050,R02555,8434,14-08-2020,2,14-08-2020,05-10-2022,ACTIVE
OID002051,R00360,7139,14-08-2020,2,14-08-2020,30-08-2022,ACTIVE
OID002052,R03655,1817,14-08-2020,2,14-08-2020,23-07-2022,ACTIVE
OID002053,E03664,9999,14-08-2020,1,,15-04-2021,CLOSED
OID002054,E04546,9999,14-08-2020,1,,17-04-2021,CLOSED
OID002055,E03058,9999,14-08-2020,1,,11-05-2021,CLOSED
OID002056,R03854,8323,15-08-2020,2,15-08-2020,17-11-2021,ACTIVE
OID002057,E03697,9999,15-08-2020,1,,06-03-2021,CLOSED
OID002058,E03379,9999,15-08-2020,1,,13-04-2021,CLOSED
OID002059,R00415,9999,15-08-2020,1,,30-04-2021,CLOSED
OID002060,R00725,2949,16-08-2020,2,16-08-2020,23-01-2022,ACTIVE
OID002061,R02861,5101,16-08-2020,2,16-08-2020,16-08-2021,ACTIVE
OID002062,R03379,5073,16-08-2020,2,16-08-2020,30-10-2021,ACTIVE
OID002063,E04762,9999,16-08-2020,1,,16-06-2021,CLOSED
OID002064,R01263,9999,16-08-2020,1,,13-03-2021,CLOSED
OID002065,E01111,7139,17-08-2020,2,17-08-2020,15-12-2021,ACTIVE
OID002066,R01194,8434,17-08-2020,2,17-08-2020,18-11-2021,ACTIVE
OID002067,R01413,5101,17-08-2020,2,17-08-2020,17-05-2022,ACTIVE
OID002068,R00577,8731,17-08-2020,2,17-08-2020,08-10-2022,ACTIVE
OID002069,E02206,8731,17-08-2020,1,17-08-2020,23-06-2021,CLOSED
OID002070,E02555,9999,17-08-2020,1,,14-04-2021,CLOSED
OID002071,E02062,9999,17-08-2020,1,,24-06-2021,CLOSED
OID002072,E01466,9999,17-08-2020,1,,06-05-2021,CLOSED
OID002073,E00319,9999,17-08-2020,1,,03-04-2021,CLOSED
OID002074,E02877,9999,17-08-2020,1,,17-05-2021,CLOSED
OID002075,E01943,9999,17-08-2020,1,,06-04-2021,CLOSED
OID002076,E02888,9999,17-08-2020,1,,02-05-2021,CLOSED
OID002077,R02252,8731,18-08-2020,2,18-08-2020,04-08-2022,ACTIVE
OID002078,R04720,6306,18-08-2020,2,18-08-2020,09-06-2021,ACTIVE
OID002079,R04380,8434,18-08-2020,2,18-08-2020,29-10-2021,ACTIVE
OID002080,E02417,9999,18-08-2020,1,,07-05-2021,CLOSED
OID002081,E00102,5073,19-08-2020,2,19-08-2020,06-11-2022,ACTIVE
OID002082,R02652,7139,19-08-2020,2,19-08-2020,05-09-2021,ACTIVE
OID002083,R03778,1817,19-08-2020,2,19-08-2020,07-12-2022,ACTIVE
OID002084,E03300,9999,19-08-2020,1,,15-05-2021,CLOSED
OID002085,E02628,8434,20-08-2020,2,20-08-2020,18-04-2022,ACTIVE
OID002086,E01832,6705,20-08-2020,2,20-08-2020,08-01-2022,ACTIVE
OID002087,R04265,6705,20-08-2020,2,20-08-2020,16-03-2022,ACTIVE
OID002088,R01952,5073,20-08-2020,2,20-08-2020,29-10-2021,ACTIVE
OID002089,E02139,8434,20-08-2020,1,20-08-2020,29-04-2021,CLOSED
OID002090,E01194,6306,20-08-2020,1,20-08-2020,17-03-2021,CLOSED
OID002091,E00749,9999,20-08-2020,1,,20-06-2021,CLOSED
OID002092,R01501,9999,20-08-2020,1,,28-05-2021,CLOSED
OID002093,R03181,9999,20-08-2020,1,,03-04-2021,CLOSED
OID002094,R04378,7139,21-08-2020,2,21-08-2020,29-12-2022,ACTIVE
OID002095,E03262,9999,21-08-2020,1,,17-04-2021,CLOSED
OID002096,R00371,9999,21-08-2020,1,,30-04-2021,CLOSED
OID002097,E04415,8323,22-08-2020,2,22-08-2020,12-01-2023,ACTIVE
OID002098,R01014,8731,22-08-2020,2,22-08-2020,27-09-2022,ACTIVE
OID002099,R02179,1136,22-08-2020,2,22-08-2020,21-01-2022,ACTIVE
OID002100,R03364,6306,22-08-2020,2,22-08-2020,14-12-2021,ACTIVE
OID002101,R04636,1817,22-08-2020,2,22-08-2020,18-08-2021,ACTIVE
OID002102,E02166,6705,22-08-2020,1,22-08-2020,20-06-2021,CLOSED
OID002103,E00013,1136,22-08-2020,1,22-08-2020,17-04-2021,CLOSED
OID002104,E03018,9999,22-08-2020,1,,21-05-2021,CLOSED
OID002105,R00402,9999,22-08-2020,1,,08-06-2021,CLOSED
OID002106,R04931,9999,22-08-2020,1,,10-06-2021,CLOSED
OID002107,E00365,8731,23-08-2020,2,23-08-2020,17-05-2023,ACTIVE
OID002108,E02665,5101,23-08-2020,2,23-08-2020,06-02-2023,ACTIVE
OID002109,R01713,8323,23-08-2020,2,23-08-2020,10-06-2021,ACTIVE
OID002110,R04920,6705,23-08-2020,2,23-08-2020,29-07-2021,ACTIVE
OID002111,R01125,5101,23-08-2020,2,23-08-2020,16-04-2022,ACTIVE
OID002112,R01415,1817,23-08-2020,2,23-08-2020,11-12-2021,ACTIVE
OID002113,R01722,6306,23-08-2020,2,23-08-2020,31-10-2021,ACTIVE
OID002114,R02833,5073,23-08-2020,2,23-08-2020,06-03-2022,ACTIVE
OID002115,E00078,9999,23-08-2020,1,,15-03-2021,CLOSED
OID002116,E04249,9999,23-08-2020,1,,05-05-2021,CLOSED
OID002117,R00595,9999,23-08-2020,1,,29-06-2021,CLOSED
OID002118,E01103,2949,24-08-2020,2,24-08-2020,19-12-2021,ACTIVE
OID002119,R03189,7139,24-08-2020,2,24-08-2020,11-03-2022,ACTIVE
OID002120,R02791,8731,24-08-2020,2,24-08-2020,03-09-2022,ACTIVE
OID002121,R00626,5101,24-08-2020,2,24-08-2020,30-07-2021,ACTIVE
OID002122,R01132,5073,24-08-2020,2,24-08-2020,21-05-2022,ACTIVE
OID002123,R04155,1136,24-08-2020,2,24-08-2020,18-10-2022,ACTIVE
OID002124,R02103,1817,24-08-2020,2,24-08-2020,26-03-2022,ACTIVE
OID002125,R00103,5101,24-08-2020,2,24-08-2020,02-06-2022,ACTIVE
OID002126,E02599,9999,24-08-2020,1,,24-05-2021,CLOSED
OID002127,R00181,9999,24-08-2020,1,,06-06-2021,CLOSED
OID002128,R03890,2949,25-08-2020,2,25-08-2020,09-11-2022,ACTIVE
OID002129,R00957,6306,25-08-2020,2,25-08-2020,20-03-2022,ACTIVE
OID002130,R00022,7139,25-08-2020,2,25-08-2020,28-06-2022,ACTIVE
OID002131,E00360,9999,25-08-2020,1,,23-06-2021,CLOSED
OID002132,E00364,9999,25-08-2020,1,,30-03-2021,CLOSED
OID002133,R02710,9999,25-08-2020,1,,22-04-2021,CLOSED
OID002134,R04398,5073,26-08-2020,2,26-08-2020,03-10-2021,ACTIVE
OID002135,E00523,9999,26-08-2020,1,,06-06-2021,CLOSED
OID002136,E04108,8323,27-08-2020,2,27-08-2020,10-02-2022,ACTIVE
OID002137,E03563,6306,27-08-2020,2,27-08-2020,11-04-2022,ACTIVE
OID002138,R04464,1136,27-08-2020,2,27-08-2020,06-06-2021,ACTIVE
OID002139,E02791,9999,27-08-2020,1,,10-05-2021,CLOSED
OID002140,E04369,9999,27-08-2020,1,,17-05-2021,CLOSED
OID002141,R04126,5101,28-08-2020,2,28-08-2020,06-08-2021,ACTIVE
OID002142,R00218,5101,28-08-2020,2,28-08-2020,16-02-2022,ACTIVE
OID002143,R03758,5101,28-08-2020,2,28-08-2020,25-10-2022,ACTIVE
OID002144,R00667,8323,28-08-2020,2,28-08-2020,06-08-2021,ACTIVE
OID002145,E01753,9999,28-08-2020,1,,04-04-2021,CLOSED
OID002146,E01981,9999,28-08-2020,1,,20-06-2021,CLOSED
OID002147,E04545,1817,29-08-2020,2,29-08-2020,08-05-2022,ACTIVE
OID002148,R00304,6306,29-08-2020,2,29-08-2020,19-03-2022,ACTIVE
OID002149,R00488,6306,29-08-2020,2,29-08-2020,18-08-2021,ACTIVE
OID002150,R04477,2949,29-08-2020,2,29-08-2020,24-12-2022,ACTIVE
OID002151,R02284,6306,29-08-2020,2,29-08-2020,15-02-2023,ACTIVE
OID002152,R01350,8323,29-08-2020,2,29-08-2020,17-06-2021,ACTIVE
OID002153,R03902,8323,29-08-2020,2,29-08-2020,06-07-2021,ACTIVE
OID002154,E04682,1817,29-08-2020,1,29-08-2020,31-05-2021,CLOSED
OID002155,E01281,9999,29-08-2020,1,,22-05-2021,CLOSED
OID002156,E02943,9999,29-08-2020,1,,25-03-2021,CLOSED
OID002157,E04887,9999,29-08-2020,1,,28-03-2021,CLOSED
OID002158,R02387,1817,30-08-2020,2,30-08-2020,16-02-2023,ACTIVE
OID002159,R03223,8434,30-08-2020,2,30-08-2020,06-07-2022,ACTIVE
OID002160,R01019,1136,30-08-2020,2,30-08-2020,14-10-2022,ACTIVE
OID002161,E00170,7139,30-08-2020,1,30-08-2020,09-06-2021,CLOSED
OID002162,E02613,9999,30-08-2020,1,,12-05-2021,CLOSED
OID002163,E00870,6705,31-08-2020,2,31-08-2020,26-10-2022,ACTIVE
OID002164,R04213,1136,31-08-2020,2,31-08-2020,19-01-2022,ACTIVE
OID002165,R01733,5073,31-08-2020,2,31-08-2020,10-06-2022,ACTIVE
OID002166,R00324,6306,31-08-2020,2,31-08-2020,02-02-2022,ACTIVE
OID002167,E03838,8323,31-08-2020,1,31-08-2020,16-04-2021,CLOSED
OID002168,E01014,9999,31-08-2020,1,,22-05-2021,CLOSED
OID002169,E03149,9999,31-08-2020,1,,04-06-2021,CLOSED
OID002170,E03102,9999,31-08-2020,1,,27-04-2021,CLOSED
OID002171,R00319,9999,31-08-2020,1,,15-06-2021,CLOSED
OID002172,R00715,6306,01-09-2020,2,01-09-2020,05-03-2022,ACTIVE
OID002173,R04288,6705,01-09-2020,2,01-09-2020,24-09-2022,ACTIVE
OID002174,R03166,6306,01-09-2020,2,01-09-2020,26-03-2022,ACTIVE
OID002175,E00842,9999,01-09-2020,1,,03-06-2021,CLOSED
OID002176,E03007,9999,01-09-2020,1,,28-04-2021,CLOSED
OID002177,E00311,8434,02-09-2020,2,02-09-2020,25-02-2023,ACTIVE
OID002178,R02166,8434,02-09-2020,2,02-09-2020,03-12-2022,ACTIVE
OID002179,R02066,8434,02-09-2020,2,02-09-2020,21-12-2021,ACTIVE
OID002180,R01706,6705,02-09-2020,2,02-09-2020,26-09-2021,ACTIVE
OID002181,E04890,9999,02-09-2020,1,,29-05-2021,CLOSED
OID002182,E04779,9999,02-09-2020,1,,03-06-2021,CLOSED
OID002183,E01132,9999,02-09-2020,1,,28-05-2021,CLOSED
OID002184,E02535,9999,02-09-2020,1,,02-07-2021,CLOSED
OID002185,E01921,8434,03-09-2020,2,03-09-2020,15-05-2023,ACTIVE
OID002186,R03255,1817,03-09-2020,2,03-09-2020,30-06-2021,ACTIVE
OID002187,R01877,1136,03-09-2020,2,03-09-2020,17-08-2022,ACTIVE
OID002188,R01834,2949,03-09-2020,2,03-09-2020,01-07-2022,ACTIVE
OID002189,E01628,5101,03-09-2020,1,03-09-2020,01-06-2021,CLOSED
OID002190,E00436,7139,03-09-2020,1,03-09-2020,29-04-2021,CLOSED
OID002191,E02761,9999,03-09-2020,1,,02-07-2021,CLOSED
OID002192,E02012,9999,03-09-2020,1,,21-04-2021,CLOSED
OID002193,E03910,9999,03-09-2020,1,,26-05-2021,CLOSED
OID002194,E00647,9999,03-09-2020,1,,02-04-2021,CLOSED
OID002195,R00233,9999,03-09-2020,1,,18-05-2021,CLOSED
OID002196,E03717,8323,04-09-2020,2,04-09-2020,17-11-2022,ACTIVE
OID002197,E03984,5073,04-09-2020,2,04-09-2020,12-12-2021,ACTIVE
OID002198,R02687,8731,04-09-2020,2,04-09-2020,03-04-2022,ACTIVE
OID002199,R02235,8434,04-09-2020,2,04-09-2020,11-02-2022,ACTIVE
OID002200,R03519,6705,04-09-2020,2,04-09-2020,19-09-2022,ACTIVE
OID002201,E00494,9999,04-09-2020,1,,01-07-2021,CLOSED
OID002202,R01516,1817,05-09-2020,2,05-09-2020,02-02-2022,ACTIVE
OID002203,R00128,2949,05-09-2020,2,05-09-2020,19-12-2021,ACTIVE
OID002204,R03277,6306,05-09-2020,2,05-09-2020,15-03-2023,ACTIVE
OID002205,R03571,8323,05-09-2020,2,05-09-2020,22-06-2022,ACTIVE
OID002206,E00747,9999,05-09-2020,1,,25-05-2021,CLOSED
OID002207,E04937,7139,06-09-2020,2,06-09-2020,17-07-2022,ACTIVE
OID002208,R01921,2949,06-09-2020,2,06-09-2020,14-11-2022,ACTIVE
OID002209,R00870,6306,06-09-2020,2,06-09-2020,28-02-2022,ACTIVE
OID002210,R00023,7139,06-09-2020,2,06-09-2020,05-03-2022,ACTIVE
OID002211,R01967,8731,06-09-2020,2,06-09-2020,01-06-2022,ACTIVE
OID002212,E02185,6705,06-09-2020,1,06-09-2020,01-05-2021,CLOSED
OID002213,E02850,1817,06-09-2020,1,06-09-2020,18-04-2021,CLOSED
OID002214,E03045,9999,06-09-2020,1,,22-05-2021,CLOSED
OID002215,E03774,9999,06-09-2020,1,,18-04-2021,CLOSED
OID002216,E02649,9999,06-09-2020,1,,23-05-2021,CLOSED
OID002217,R00586,9999,06-09-2020,1,,06-05-2021,CLOSED
OID002218,R04332,6306,07-09-2020,2,07-09-2020,10-09-2022,ACTIVE
OID002219,R03027,8434,07-09-2020,2,07-09-2020,15-07-2021,ACTIVE
OID002220,R00207,8323,07-09-2020,2,07-09-2020,12-03-2022,ACTIVE
OID002221,R03429,6306,07-09-2020,2,07-09-2020,17-09-2022,ACTIVE
OID002222,R04484,8323,07-09-2020,2,07-09-2020,01-06-2022,ACTIVE
OID002223,R03894,1136,07-09-2020,2,07-09-2020,12-07-2022,ACTIVE
OID002224,E03189,9999,07-09-2020,1,,28-04-2021,CLOSED
OID002225,E00022,9999,07-09-2020,1,,22-05-2021,CLOSED
OID002226,E01148,9999,07-09-2020,1,,12-06-2021,CLOSED
OID002227,R04369,9999,07-09-2020,1,,14-07-2021,CLOSED
OID002228,E01860,1817,08-09-2020,2,08-09-2020,24-11-2021,ACTIVE
OID002229,E03065,9999,08-09-2020,1,,12-05-2021,CLOSED
OID002230,E03106,9999,08-09-2020,1,,15-04-2021,CLOSED
OID002231,R03471,9999,08-09-2020,1,,12-04-2021,CLOSED
OID002232,R02800,9999,08-09-2020,1,,04-05-2021,CLOSED
OID002233,E01234,8434,09-09-2020,2,09-09-2020,17-08-2022,ACTIVE
OID002234,R02971,5101,09-09-2020,2,09-09-2020,13-12-2021,ACTIVE
OID002235,R04165,1817,09-09-2020,2,09-09-2020,20-10-2022,ACTIVE
OID002236,R01712,8434,09-09-2020,2,09-09-2020,09-04-2022,ACTIVE
OID002237,R00676,5101,09-09-2020,2,09-09-2020,19-07-2021,ACTIVE
OID002238,R03611,1817,09-09-2020,2,09-09-2020,01-11-2021,ACTIVE
OID002239,E02216,9999,09-09-2020,1,,22-04-2021,CLOSED
OID002240,E03799,9999,09-09-2020,1,,15-04-2021,CLOSED
OID002241,E03332,9999,09-09-2020,1,,09-04-2021,CLOSED
OID002242,E02387,6306,10-09-2020,2,10-09-2020,11-09-2020,ACTIVE
OID002243,E04802,1136,10-09-2020,2,10-09-2020,11-04-2022,ACTIVE
OID002244,E02473,5101,10-09-2020,2,10-09-2020,16-10-2021,ACTIVE
OID002245,R03269,5101,10-09-2020,2,10-09-2020,24-04-2023,ACTIVE
OID002246,E01642,2949,10-09-2020,1,10-09-2020,18-04-2021,CLOSED
OID002247,E00218,9999,10-09-2020,1,,07-05-2021,CLOSED
OID002248,E04487,9999,10-09-2020,1,,15-05-2021,CLOSED
OID002249,E04464,7139,11-09-2020,2,11-09-2020,01-02-2023,ACTIVE
OID002250,E00538,6705,11-09-2020,2,11-09-2020,02-02-2023,ACTIVE
OID002251,R00254,2949,11-09-2020,2,11-09-2020,05-10-2022,ACTIVE
OID002252,R02017,8731,11-09-2020,2,11-09-2020,06-05-2022,ACTIVE
OID002253,E03824,2949,11-09-2020,1,11-09-2020,18-05-2021,CLOSED
OID002254,E02966,5101,11-09-2020,1,11-09-2020,31-05-2021,CLOSED
OID002255,E00965,9999,11-09-2020,1,,25-05-2021,CLOSED
OID002256,E04756,9999,11-09-2020,1,,14-04-2021,CLOSED
OID002257,E04242,9999,11-09-2020,1,,17-05-2021,CLOSED
OID002258,E04799,9999,11-09-2020,1,,23-06-2021,CLOSED
OID002259,E02522,9999,11-09-2020,1,,11-07-2021,CLOSED
OID002260,R04972,7139,12-09-2020,2,12-09-2020,26-10-2021,ACTIVE
OID002261,R03591,8323,12-09-2020,2,12-09-2020,16-01-2023,ACTIVE
OID002262,R01238,8434,12-09-2020,2,12-09-2020,20-10-2021,ACTIVE
OID002263,R00810,1817,12-09-2020,2,12-09-2020,18-03-2022,ACTIVE
OID002264,R03149,8323,12-09-2020,2,12-09-2020,13-03-2022,ACTIVE
OID002265,E00632,9999,12-09-2020,1,,29-05-2021,CLOSED
OID002266,E02363,9999,12-09-2020,1,,27-05-2021,CLOSED
OID002267,E00917,9999,13-09-2020,1,,17-07-2021,CLOSED
OID002268,E03908,9999,13-09-2020,1,,19-04-2021,CLOSED
OID002269,E02179,9999,13-09-2020,1,,29-06-2021,CLOSED
OID002270,E00153,5101,14-09-2020,2,14-09-2020,18-07-2022,ACTIVE
OID002271,E01090,5073,14-09-2020,2,14-09-2020,20-04-2023,ACTIVE
OID002272,R03816,6705,14-09-2020,2,14-09-2020,27-12-2021,ACTIVE
OID002273,E04348,9999,14-09-2020,1,,12-05-2021,CLOSED
OID002274,E03907,5101,15-09-2020,2,15-09-2020,14-03-2022,ACTIVE
OID002275,E03328,8434,15-09-2020,2,15-09-2020,18-08-2022,ACTIVE
OID002276,E01075,1136,15-09-2020,2,15-09-2020,10-07-2022,ACTIVE
OID002277,R04116,6306,15-09-2020,2,15-09-2020,26-10-2021,ACTIVE
OID002278,R04630,1817,15-09-2020,2,15-09-2020,13-09-2022,ACTIVE
OID002279,R01484,2949,15-09-2020,2,15-09-2020,25-10-2021,ACTIVE
OID002280,R03545,2949,15-09-2020,2,15-09-2020,11-02-2022,ACTIVE
OID002281,E03680,8323,15-09-2020,1,15-09-2020,19-04-2021,CLOSED
OID002282,E02252,9999,15-09-2020,1,,25-05-2021,CLOSED
OID002283,E04817,9999,15-09-2020,1,,22-06-2021,CLOSED
OID002284,E04969,9999,15-09-2020,1,,09-05-2021,CLOSED
OID002285,R04504,9999,15-09-2020,1,,10-05-2021,CLOSED
OID002286,R04927,9999,15-09-2020,1,,07-06-2021,CLOSED
OID002287,E00634,8323,16-09-2020,2,16-09-2020,27-05-2022,ACTIVE
OID002288,R00825,8434,16-09-2020,2,16-09-2020,29-10-2021,ACTIVE
OID002289,E00130,6705,16-09-2020,1,16-09-2020,28-07-2021,CLOSED
OID002290,E04811,9999,16-09-2020,1,,20-05-2021,CLOSED
OID002291,R03347,9999,16-09-2020,1,,11-06-2021,CLOSED
OID002292,E03474,6705,17-09-2020,2,17-09-2020,26-10-2021,ACTIVE
OID002293,E02274,5101,17-09-2020,2,17-09-2020,03-03-2022,ACTIVE
OID002294,R03737,6705,17-09-2020,2,17-09-2020,17-11-2022,ACTIVE
OID002295,R02094,2949,17-09-2020,2,17-09-2020,20-07-2021,ACTIVE
OID002296,E04221,9999,17-09-2020,1,,21-05-2021,CLOSED
OID002297,R04639,9999,17-09-2020,1,,22-05-2021,CLOSED
OID002298,E04448,5101,18-09-2020,2,18-09-2020,26-12-2021,ACTIVE
OID002299,E04795,1136,18-09-2020,2,18-09-2020,17-07-2022,ACTIVE
OID002300,E04398,6705,18-09-2020,2,18-09-2020,18-03-2022,ACTIVE
OID002301,R03226,1136,18-09-2020,2,18-09-2020,17-11-2022,ACTIVE
OID002302,E00005,9999,18-09-2020,1,,15-05-2021,CLOSED
OID002303,R01089,9999,18-09-2020,1,,25-06-2021,CLOSED
OID002304,R02531,8434,19-09-2020,2,19-09-2020,20-04-2022,ACTIVE
OID002305,R00287,2949,19-09-2020,2,19-09-2020,16-03-2023,ACTIVE
OID002306,R00592,6306,19-09-2020,2,19-09-2020,30-07-2022,ACTIVE
OID002307,E02706,8434,19-09-2020,1,19-09-2020,29-05-2021,CLOSED
OID002308,R02875,7139,20-09-2020,2,20-09-2020,23-10-2021,ACTIVE
OID002309,R04925,1136,20-09-2020,2,20-09-2020,15-08-2022,ACTIVE
OID002310,R01591,5101,20-09-2020,2,20-09-2020,13-11-2022,ACTIVE
OID002311,R02391,8731,20-09-2020,2,20-09-2020,19-11-2021,ACTIVE
OID002312,E04226,1817,21-09-2020,2,21-09-2020,05-02-2023,ACTIVE
OID002313,E04213,9999,21-09-2020,1,,10-06-2021,CLOSED
OID002314,E03305,9999,21-09-2020,1,,17-05-2021,CLOSED
OID002315,R03616,9999,21-09-2020,1,,07-05-2021,CLOSED
OID002316,E00515,6306,22-09-2020,2,22-09-2020,03-04-2022,ACTIVE
OID002317,E04095,7139,22-09-2020,2,22-09-2020,15-05-2022,ACTIVE
OID002318,R00311,2949,22-09-2020,2,22-09-2020,23-02-2022,ACTIVE
OID002319,R04751,5101,22-09-2020,2,22-09-2020,21-01-2023,ACTIVE
OID002320,E04112,9999,22-09-2020,1,,19-05-2021,CLOSED
OID002321,E01116,9999,22-09-2020,1,,17-04-2021,CLOSED
OID002322,R00900,9999,22-09-2020,1,,29-07-2021,CLOSED
OID002323,E00501,5073,23-09-2020,2,23-09-2020,29-11-2021,ACTIVE
OID002324,E01958,7139,23-09-2020,2,23-09-2020,10-09-2022,ACTIVE
OID002325,E03114,2949,23-09-2020,2,23-09-2020,24-06-2022,ACTIVE
OID002326,E04079,6306,23-09-2020,2,23-09-2020,28-04-2022,ACTIVE
OID002327,E00956,2949,23-09-2020,2,23-09-2020,14-01-2023,ACTIVE
OID002328,R03327,1817,23-09-2020,2,23-09-2020,11-06-2021,ACTIVE
OID002329,R02769,5073,23-09-2020,2,23-09-2020,10-08-2022,ACTIVE
OID002330,R01760,5073,23-09-2020,2,23-09-2020,03-02-2022,ACTIVE
OID002331,R00480,5073,23-09-2020,2,23-09-2020,19-01-2023,ACTIVE
OID002332,E03440,8434,23-09-2020,1,23-09-2020,15-07-2021,CLOSED
OID002333,E01423,9999,23-09-2020,1,,18-05-2021,CLOSED
OID002334,E00638,9999,23-09-2020,1,,14-07-2021,CLOSED
OID002335,E01986,1817,24-09-2020,2,24-09-2020,02-03-2023,ACTIVE
OID002336,R04224,1817,24-09-2020,2,24-09-2020,13-03-2022,ACTIVE
OID002337,R02633,6705,24-09-2020,2,24-09-2020,11-08-2022,ACTIVE
OID002338,R04887,2949,24-09-2020,2,24-09-2020,25-11-2021,ACTIVE
OID002339,E04345,9999,24-09-2020,1,,30-04-2021,CLOSED
OID002340,E02923,9999,24-09-2020,1,,07-05-2021,CLOSED
OID002341,E04645,2949,25-09-2020,2,25-09-2020,10-12-2022,ACTIVE
OID002342,E03571,8434,25-09-2020,2,25-09-2020,07-10-2022,ACTIVE
